Z_10,gene,abs_loading,factor
0.50181866,ENSG00000164822.5,0.50181866,Z_10
-0.44086528,ENSG00000160180.17,0.44086528,Z_10
0.35950747,ENSG00000214049.8,0.35950747,Z_10
0.33635992,ENSG00000211677.2,0.33635992,Z_10
-0.32630128,ENSG00000066279.19,0.32630128,Z_10
0.31683114,ENSG00000114315.4,0.31683114,Z_10
0.30782548,ENSG00000164266.11,0.30782548,Z_10
0.30750722,ENSG00000124102.5,0.30750722,Z_10
0.30550966,ENSG00000169248.13,0.30550966,Z_10
-0.30317998,ENSG00000171320.15,0.30317998,Z_10
-0.29904476,ENSG00000205277.10,0.29904476,Z_10
-0.28737333,ENSG00000105821.15,0.28737333,Z_10
-0.28667107,ENSG00000173467.9,0.28667107,Z_10
-0.28616604,ENSG00000227258.6,0.28616604,Z_10
0.28523338,ENSG00000271933.1,0.28523338,Z_10
0.27611905,ENSG00000211592.8,0.27611905,Z_10
-0.27569655,ENSG00000079459.13,0.27569655,Z_10
0.27443734,ENSG00000198959.12,0.27443734,Z_10
0.27403343,ENSG00000196126.11,0.27403343,Z_10
-0.27119404,ENSG00000143621.17,0.27119404,Z_10
-0.27003747,ENSG00000090487.11,0.27003747,Z_10
-0.26271847,ENSG00000141741.12,0.26271847,Z_10
-0.2598266,ENSG00000265972.6,0.2598266,Z_10
-0.2550656,ENSG00000006042.12,0.2550656,Z_10
0.25455433,ENSG00000274213.1,0.25455433,Z_10
-0.2521229,ENSG00000184009.13,0.2521229,Z_10
-0.25175235,ENSG00000129538.14,0.25175235,Z_10
-0.24900533,ENSG00000174446.13,0.24900533,Z_10
0.24681678,ENSG00000196878.15,0.24681678,Z_10
0.24443756,ENSG00000120129.6,0.24443756,Z_10
-0.24328811,ENSG00000131746.13,0.24328811,Z_10
-0.24274582,ENSG00000123473.17,0.24274582,Z_10
-0.23888536,ENSG00000160182.3,0.23888536,Z_10
0.23634054,ENSG00000211892.4,0.23634054,Z_10
0.23629712,ENSG00000172016.16,0.23629712,Z_10
-0.23525871,ENSG00000214114.9,0.23525871,Z_10
-0.23425663,ENSG00000150456.11,0.23425663,Z_10
-0.23014612,ENSG00000169429.11,0.23014612,Z_10
0.22991282,ENSG00000115963.14,0.22991282,Z_10
0.22536345,ENSG00000166165.13,0.22536345,Z_10
-0.2213223,ENSG00000072401.15,0.2213223,Z_10
-0.22028118,ENSG00000107625.14,0.22028118,Z_10
0.21649219,ENSG00000198467.16,0.21649219,Z_10
0.21600577,ENSG00000251562.8,0.21600577,Z_10
-0.21500488,ENSG00000237643.2,0.21500488,Z_10
0.21426022,ENSG00000140995.17,0.21426022,Z_10
0.2138945,ENSG00000183036.11,0.2138945,Z_10
0.21284367,ENSG00000117394.24,0.21284367,Z_10
0.21284075,ENSG00000019582.16,0.21284075,Z_10
-0.21069726,ENSG00000135916.16,0.21069726,Z_10
-0.20992681,ENSG00000119333.12,0.20992681,Z_10
-0.20907098,ENSG00000276644.5,0.20907098,Z_10
-0.20549792,ENSG00000008394.13,0.20549792,Z_10
-0.204841,ENSG00000137494.14,0.204841,Z_10
-0.20458499,ENSG00000139517.9,0.20458499,Z_10
-0.20283392,ENSG00000266088.6,0.20283392,Z_10
0.20209615,ENSG00000164056.11,0.20209615,Z_10
0.20044437,ENSG00000244509.4,0.20044437,Z_10
-0.19850537,ENSG00000138778.13,0.19850537,Z_10
-0.19834603,ENSG00000139289.14,0.19834603,Z_10
-0.19804102,ENSG00000164961.16,0.19804102,Z_10
-0.19775258,ENSG00000138614.15,0.19775258,Z_10
-0.1973081,ENSG00000111261.14,0.1973081,Z_10
-0.19570412,ENSG00000084073.10,0.19570412,Z_10
-0.1952468,ENSG00000175063.17,0.1952468,Z_10
-0.19518618,ENSG00000070526.15,0.19518618,Z_10
0.19446291,ENSG00000170348.9,0.19446291,Z_10
-0.19382524,ENSG00000096746.18,0.19382524,Z_10
-0.19253987,ENSG00000047634.15,0.19253987,Z_10
-0.1922826,ENSG00000121316.11,0.1922826,Z_10
-0.19104947,ENSG00000088930.8,0.19104947,Z_10
-0.19024338,ENSG00000115163.15,0.19024338,Z_10
-0.19013861,ENSG00000106733.21,0.19013861,Z_10
-0.18963994,ENSG00000123091.5,0.18963994,Z_10
0.18817721,ENSG00000086548.9,0.18817721,Z_10
-0.18805951,ENSG00000135926.15,0.18805951,Z_10
-0.18717347,ENSG00000206069.7,0.18717347,Z_10
-0.18700545,ENSG00000204389.10,0.18700545,Z_10
-0.18557167,ENSG00000006611.17,0.18557167,Z_10
-0.18440786,ENSG00000119408.17,0.18440786,Z_10
0.18429005,ENSG00000196950.14,0.18429005,Z_10
-0.18418966,ENSG00000188257.12,0.18418966,Z_10
-0.18267052,ENSG00000241127.8,0.18267052,Z_10
-0.18250813,ENSG00000167741.11,0.18250813,Z_10
-0.18103126,ENSG00000173702.7,0.18103126,Z_10
-0.18064874,ENSG00000119801.13,0.18064874,Z_10
-0.18061769,ENSG00000002726.21,0.18061769,Z_10
-0.18049149,ENSG00000117399.14,0.18049149,Z_10
-0.1800991,ENSG00000189057.11,0.1800991,Z_10
0.18004417,ENSG00000178878.13,0.18004417,Z_10
-0.17947713,ENSG00000204219.11,0.17947713,Z_10
-0.17929173,ENSG00000129195.16,0.17929173,Z_10
-0.17915443,ENSG00000134905.17,0.17915443,Z_10
-0.17895034,ENSG00000161800.13,0.17895034,Z_10
0.17889717,ENSG00000065150.21,0.17889717,Z_10
0.17856854,ENSG00000206503.13,0.17856854,Z_10
-0.17727637,ENSG00000178999.13,0.17727637,Z_10
-0.17713566,ENSG00000084070.12,0.17713566,Z_10
-0.17709386,ENSG00000166896.9,0.17709386,Z_10
0.1769723,ENSG00000211896.7,0.1769723,Z_10
